,DEPTH,VP,RHOB,AI
19504,3547.7195,1755.7206,2.004,3518.4640444335937
19505,3547.8721,1763.3632,2.001,3528.4896815185543
19506,3548.0244,1766.2275,2.0,3532.455078125
19507,3548.1768,1773.5333,1.998,3543.5195837402343
19508,3548.3291,1769.9049,1.997,3534.5000997314455
19509,3548.4817,1766.8429,1.998,3530.1521052246094
19510,3548.634,1766.6437,1.999,3531.5207098388673
19511,3548.7864,1763.6552,2.001,3529.073957885742
19512,3548.9387,1762.3461,2.002,3528.2168308105465
19513,3549.0913,1764.953,2.002,3533.435911865234
19514,3549.2437,1768.0771,1.999,3534.3862197265626
19515,3549.396,1771.4926,1.994,3532.3561520996095
19516,3549.5483,1771.9734,1.992,3529.770990234375
19517,3549.7007,1775.6207,1.992,3537.0364892578123
19518,3549.8533,1774.867,1.994,3539.0846850585935
19519,3550.0056,1772.465,1.995,3536.0676068115235
19520,3550.158,1776.5309,1.997,3547.732174926758
19521,3550.3103,1774.9044,1.997,3544.484124633789
19522,3550.4629,1789.3453,1.999,3576.901328491211
19523,3550.6152,1794.8385,2.0,3589.677001953125
19524,3550.7676,1799.6816,2.001,3601.162962890625
19525,3550.9199,1800.6431,2.002,3604.887418945312
19526,3551.0725,1788.8356,2.002,3581.248813720703
19527,3551.2249,1788.5006,2.003,3582.36672253418
19528,3551.3772,1782.5414,2.003,3570.4303878173832
19529,3551.5295,1782.2572,2.004,3571.643433105469
19530,3551.6819,1783.414,2.004,3573.9615366210937
19531,3551.8345,1783.4686,2.002,3570.504193115234
19532,3551.9868,1787.986,1.999,3574.183937866211
19533,3552.1392,1789.4261,1.997,3573.4840164794923
19534,3552.2915,1792.1273,1.996,3577.0861293945313
19535,3552.4441,1788.2948,1.997,3571.2247152099612
19536,3552.5964,1771.6694,1.999,3541.5671977539064
19537,3552.7488,1758.7548,2.0,3517.509521484375
19538,3552.9011,1741.3126,2.003,3487.849182006836
19539,3553.0537,1738.1613,2.004,3483.2751547851562
19540,3553.2061,1739.1084,2.003,3483.4341220703127
19541,3553.3584,1750.392,2.001,3502.5343275146483
19542,3553.5107,1749.7963,2.001,3501.3423255615235
19543,3553.6631,1739.0475,2.0,3478.094970703125
19544,3553.8157,1738.2347,2.0,3476.469482421875
19545,3553.968,1765.7157,2.0,3531.431396484375
19546,3554.1204,1760.8236,2.0,3521.647216796875
19547,3554.2727,1762.2954,2.0,3524.5908203125
19548,3554.4253,1762.4735,2.0,3524.947021484375
19549,3554.5776,1757.4418,1.999,3513.126103149414
19550,3554.73,1752.2242,1.998,3500.9440378417967
19551,3554.8823,1743.8871,1.997,3482.5425086669925
19552,3555.0349,1742.8235,1.997,3480.4185021972658
19553,3555.1873,1746.14,1.996,3485.2954692382814
19554,3555.3396,1754.1332,1.996,3501.249824707031
19555,3555.4919,1774.0646,1.997,3542.8069566650393
19556,3555.6443,1784.5731,1.997,3563.7925208740235
19557,3555.7969,1789.1434,1.999,3576.497721801758
19558,3555.9492,1790.3678,2.0,3580.735595703125
19559,3556.1016,1782.1047,2.003,3569.5557868652345
19560,3556.2539,1761.0247,2.003,3527.3323903808596
19561,3556.4065,1760.3406,2.003,3525.962174072266
19562,3556.5588,1760.1952,2.005,3529.1913568115233
19563,3556.7112,1751.9525,2.007,3516.168696899414
19564,3556.8635,1742.4291,2.007,3497.055157836914
19565,3557.0161,1741.1183,2.007,3494.424400268555
19566,3557.1685,1736.5975,2.003,3478.4048609619144
19567,3557.3208,1751.7228,2.0,3503.445556640625
19568,3557.4731,1734.3405,1.996,3461.7435463867187
19569,3557.6255,1739.3676,1.996,3471.777637207031
19570,3557.7781,1744.3312,1.994,3478.196366455078
19571,3557.9304,1743.6971,1.993,3475.1884071044924
19572,3558.0828,1746.18,1.991,3476.644486938477
19573,3558.2351,1748.9281,1.99,3480.3669201660155
19574,3558.3877,1748.944,1.992,3483.8963876953126
19575,3558.54,1750.0741,1.993,3487.8976746826174
19576,3558.6924,1749.8705,1.996,3492.741484863281
19577,3558.8447,1749.0563,1.997,3492.865380004883
19578,3558.9973,1748.9889,2.001,3499.7267720947266
19579,3559.1497,1750.0045,2.0,3500.009033203125
19580,3559.302,1749.4623,1.999,3497.1750982666017
19581,3559.4543,1738.8497,1.992,3463.7886650390624
19582,3559.6067,1736.6691,1.991,3457.70811315918
19583,3559.7593,1734.3307,1.991,3453.052400756836
19584,3559.9116,1731.5499,1.99,3445.784354248047
19585,3560.064,1736.9031,1.99,3456.437121582031
19586,3560.2163,1739.7687,1.99,3462.1396667480467
19587,3560.3689,1749.0262,1.994,3487.558332763672
19588,3560.5212,1748.5616,1.996,3490.1290444335937
19589,3560.6736,1747.7191,2.0,3495.438232421875
19590,3560.8259,1749.3278,2.002,3502.154173095703
19591,3560.9785,1752.2706,2.002,3508.04580102539
19592,3561.1309,1755.1547,2.002,3513.8196354980464
19593,3561.2832,1759.8971,2.001,3521.5540865478515
19594,3561.4355,1760.3206,2.0,3520.64111328125
19595,3561.5879,1761.0934,2.0,3522.186767578125
19596,3561.7405,1760.9552,2.0,3521.910400390625
19597,3561.8928,1757.8678,1.999,3513.9777279052737
19598,3562.0452,1769.0802,1.998,3534.6222399902344
19599,3562.1975,1780.065,1.998,3556.5697529296876
19600,3562.3501,1779.257,1.997,3553.176145141602
19601,3562.5024,1778.1252,1.996,3549.1379873046876
19602,3562.6548,1761.5331,1.994,3512.4969636230467
19603,3562.8071,1752.9546,1.993,3493.638497558594
19604,3562.9597,1751.9937,1.991,3488.2193618164065
19605,3563.1121,1745.6073,1.991,3475.504133911133
19606,3563.2644,1737.4127,1.993,3462.663550415039
19607,3563.4167,1730.6512,1.994,3450.918582763672
19608,3563.5691,1722.047,1.996,3437.205806152344
19609,3563.7217,1720.18,1.997,3435.1995672607422
19610,3563.874,1734.8558,1.997,3464.5071024169924
19611,3564.0264,1738.1758,1.996,3469.398859375
19612,3564.1787,1746.3186,1.996,3485.6519326171874
19613,3564.3313,1747.796,1.996,3488.6008569335936
19614,3564.4836,1743.744,1.995,3478.7693170166017
19615,3564.636,1741.4012,1.995,3474.0954840087893
19616,3564.7883,1729.2548,1.994,3448.1339929199216
19617,3564.9409,1724.7782,1.994,3439.207727294922
19618,3565.0933,1724.3777,1.993,3436.684727294922
19619,3565.2456,1725.0743,1.993,3438.073161254883
19620,3565.3979,1720.3546,1.992,3426.9463916015625
19621,3565.5503,1725.6434,1.991,3435.7560743408203
19622,3565.7029,1730.1901,1.99,3443.078226318359
19623,3565.8552,1731.7823,1.989,3444.515091430664
19624,3566.0076,1735.3347,1.989,3451.5807517089847
19625,3566.1599,1753.8851,1.995,3499.0008380126956
19626,3566.3125,1760.0458,1.997,3514.8114154052737
19627,3566.4648,1768.2172,2.003,3541.738977661133
19628,3566.6172,1767.6862,2.006,3545.978431396484
19629,3566.7695,1766.8766,2.007,3546.1213099365236
19630,3566.9221,1768.3112,2.009,3552.537114868164
19631,3567.0745,1783.3297,2.012,3588.059380371094
19632,3567.2268,1787.1968,2.014,3599.414309570312
19633,3567.3792,1793.4069,2.016,3615.50823046875
19634,3567.5315,1787.8864,2.016,3604.37888671875
19635,3567.6841,1767.8285,2.012,3556.870924316406
19636,3567.8364,1755.661,2.01,3528.8786315917964
19637,3567.9888,1737.8263,2.005,3484.3417193603514
19638,3568.1411,1736.7406,2.005,3482.1649041748046
19639,3568.2937,1741.6141,2.006,3493.6779562988277
19640,3568.446,1744.9076,2.007,3502.0295386962894
19641,3568.5984,1758.2927,2.01,3534.1683764648433
19642,3568.7507,1762.3922,2.012,3545.9331303710937
19643,3568.9031,1758.3193,2.011,3535.9801845703128
19644,3569.0557,1748.0559,2.009,3511.844319580078
19645,3569.208,1743.8457,2.008,3501.642171875
19646,3569.3604,1738.1737,2.007,3488.514628051758
19647,3569.5127,1736.5874,2.006,3483.594329101562
19648,3569.6653,1746.2147,2.006,3502.906731689453
19649,3569.8176,1752.4614,2.007,3517.190081542969
19650,3569.97,1762.3358,2.008,3538.7703173828127
19651,3570.1223,1764.4213,2.009,3544.7223206787107
19652,3570.2749,1763.8414,2.01,3545.3212756347652
19653,3570.4272,1770.067,2.009,3556.064636352539
19654,3570.5796,1778.1876,2.008,3570.6007451171877
19655,3570.7319,1780.746,2.007,3573.957165161133
19656,3570.8843,1778.4645,2.006,3567.599741943359
19657,3571.0369,1778.8395,2.006,3568.351991943359
19658,3571.1892,1767.6251,2.005,3544.088369750976
19659,3571.3416,1764.7019,2.004,3536.4626162109375
19660,3571.4939,1750.7323,2.002,3504.966064208984
19661,3571.6465,1750.7323,2.002,3504.966064208984
19662,3571.7988,1751.5074,2.001,3504.766400024414
19663,3571.9512,1751.6705,1.999,3501.5893939208986
19664,3572.1035,1754.0531,1.997,3502.8440418701175
19665,3572.2561,1754.4924,1.997,3503.721385986328
19666,3572.4084,1752.6611,1.997,3500.0642822265627
19667,3572.5608,1754.8031,1.999,3507.851398071289
19668,3572.7131,1755.933,2.0,3511.865966796875
19669,3572.8655,1753.951,2.0,3507.902099609375
19670,3573.0181,1753.7845,2.0,3507.569091796875
19671,3573.1704,1762.7767,2.002,3529.0790202636713
19672,3573.3228,1764.834,2.002,3533.1976367187494
19673,3573.4751,1768.0854,2.003,3541.4751547851565
19674,3573.6277,1769.4683,2.004,3546.014396484375
19675,3573.78,1764.3175,2.004,3535.692279785156
19676,3573.9324,1759.2211,2.004,3525.4790229492187
19677,3574.0847,1748.611,2.005,3505.964978637695
19678,3574.2373,1742.2474,2.004,3491.463862792969
19679,3574.3896,1739.3257,2.005,3487.3479956054684
19680,3574.542,1742.9052,2.007,3498.0106387939454
19681,3574.6943,1767.6654,2.009,3551.239799194336
19682,3574.8467,1780.4004,2.01,3578.60478515625
19683,3574.9993,1792.1844,2.009,3600.4985565185543
19684,3575.1516,1780.8348,2.007,3574.1355216064453
19685,3575.304,1768.0844,2.005,3545.0091229248046
19686,3575.4563,1748.6375,2.005,3506.018089599609
19687,3575.6089,1739.2797,2.004,3485.516444824219
19688,3575.7612,1746.9764,2.004,3500.9407866210936
19689,3575.9136,1747.8488,2.003,3500.9410560302736
19690,3576.0659,1756.6586,2.003,3518.587114379883
19691,3576.2185,1751.1467,2.002,3505.7957504882806
19692,3576.3708,1743.1261,2.002,3489.7384494628905
19693,3576.5232,1738.1559,2.001,3478.0499234619137
19694,3576.6755,1761.8962,2.001,3525.5543767089844
19695,3576.8279,1773.3368,2.001,3548.446920776367
19696,3576.9805,1780.6486,2.0,3561.297119140625
19697,3577.1328,1778.7167,1.998,3553.8759162597657
19698,3577.2852,1779.8151,1.996,3552.5108666992187
19699,3577.4375,1778.7428,1.995,3548.591881713867
19700,3577.5901,1781.7059,1.995,3554.5033355712894
19701,3577.7424,1779.9467,1.994,3549.2136306152343
19702,3577.8948,1775.3707,1.991,3534.7631185302735
19703,3578.0471,1776.847,1.99,3535.925621337891
19704,3578.1997,1766.8688,1.989,3514.3019923095703
19705,3578.3521,1754.6075,1.988,3488.159797363281
19706,3578.5044,1747.702,1.986,3470.9362243652345
19707,3578.6567,1745.5936,1.984,3463.2577578125
19708,3578.8091,1744.1543,1.983,3458.657970703125
19709,3578.9617,1750.7858,1.983,3471.8081751708987
19710,3579.114,1753.4799,1.982,3475.397079345703
19711,3579.2664,1732.8241,1.981,3432.724535522461
19712,3579.4187,1721.3441,1.98,3408.2613500976563
19713,3579.5713,1709.1488,1.979,3382.4054825439453
19714,3579.7236,1708.8251,1.979,3381.764819946289
19715,3579.876,1728.4669,1.984,3429.2783671875
19716,3580.0283,1738.7084,1.986,3453.0748308105467
19717,3580.1809,1758.8661,1.991,3501.9023829345706
19718,3580.3333,1760.6254,1.992,3507.1657294921874
19719,3580.4856,1768.3553,1.992,3522.5638505859374
19720,3580.6379,1776.5914,1.993,3540.746721313477
19721,3580.7903,1791.5834,1.995,3574.208831176758
19722,3580.9429,1795.1469,1.996,3583.113113769531
19723,3581.0952,1789.4852,1.996,3571.812518066406
19724,3581.2476,1784.4152,1.997,3563.477076782227
19725,3581.3999,1770.1229,1.998,3536.705603759766
19726,3581.5525,1759.3878,1.999,3517.0162469482425
19727,3581.7048,1759.1844,1.999,3516.609712036133
19728,3581.8572,1765.0194,1.999,3528.2737989501957
19729,3582.0095,1769.3173,1.999,3536.865204223633
19730,3582.1621,1771.509,1.999,3541.246557373047
19731,3582.3145,1774.975,1.999,3548.174976196289
19732,3582.4668,1776.5055,1.999,3551.2344808349612
19733,3582.6191,1775.7019,1.997,3546.0767028808596
19734,3582.7715,1766.4366,1.993,3520.5082344970706
19735,3582.9241,1764.7377,1.992,3515.3574404296874
19736,3583.0764,1760.4471,1.99,3503.289815673828
19737,3583.2288,1749.9379,1.99,3482.3763537597656
19738,3583.3811,1730.0602,1.991,3444.5498197021484
19739,3583.5337,1718.828,1.991,3422.186553833008
19740,3583.686,1701.4828,1.991,3387.6522310791015
19741,3583.8384,1724.1593,1.991,3432.801169799805
19742,3583.9907,1726.3456,1.993,3440.6067430419926
19743,3584.1433,1748.3405,1.995,3487.9392059326174
19744,3584.2957,1787.8783,1.998,3572.180835205078
19745,3584.448,1799.1074,1.998,3594.61662890625
19746,3584.6003,1792.7001,1.998,3581.8147463378905
19747,3584.7527,1763.7948,1.993,3515.2430360107423
19748,3584.9053,1746.7318,1.99,3475.9963049316407
19749,3585.0576,1734.7795,1.989,3450.476507080078
19750,3585.21,1734.849,1.989,3450.6146590576172
19751,3585.3623,1766.4216,1.99,3515.179045410156
19752,3585.5149,1779.2189,1.99,3540.645555419922
19753,3585.6672,1805.8019,1.991,3595.35154284668
19754,3585.8196,1804.805,1.991,3593.3668619384766
19755,3585.9719,1791.4244,1.991,3566.726057006836
19756,3586.1245,1781.5778,1.992,3548.9028955078124
19757,3586.2769,1769.5612,1.991,3523.196264038086
19758,3586.4292,1768.0614,1.991,3520.2102501220706
19759,3586.5815,1771.0397,1.991,3526.139988647461
19760,3586.7339,1764.1974,1.99,3510.752801513672
19761,3586.8865,1753.0776,1.989,3486.871419433594
19762,3587.0388,1747.5219,1.988,3474.0734389648437
19763,3587.1912,1749.8622,1.99,3482.225743408203
19764,3587.3435,1751.3207,1.991,3486.8794713134766
19765,3587.4961,1754.8796,1.992,3495.720240234375
19766,3587.6484,1756.2744,1.991,3496.742358398438
19767,3587.8008,1755.6005,1.989,3491.889322631836
19768,3587.9531,1762.8638,1.988,3504.573173828125
19769,3588.1057,1772.1482,1.987,3521.2584602050783
19770,3588.2581,1784.3444,1.986,3543.707899658203
19771,3588.4104,1783.5533,1.986,3542.136942626953
19772,3588.5627,1771.485,1.985,3516.3976959228517
19773,3588.7151,1769.5502,1.984,3510.7875390625
19774,3588.8677,1749.7677,1.983,3469.7893494873047
19775,3589.02,1746.7142,1.982,3461.9876105957032
19776,3589.1724,1748.0913,1.981,3462.968882324219
19777,3589.3247,1749.1046,1.981,3464.976240844727
19778,3589.4773,1741.992,1.983,3454.3700236816408
19779,3589.6296,1741.6217,1.986,3458.860704345703
19780,3589.782,1747.2407,1.99,3477.0090380859374
19781,3589.9343,1743.8099,1.99,3470.1817736816406
19782,3590.0869,1730.5243,1.986,3436.8212438964842
19783,3590.2393,1724.0085,1.984,3420.432953125
19784,3590.3916,1714.9271,1.983,3400.700486938477
19785,3590.5439,1711.4701,1.982,3392.133723876953
19786,3590.6963,1708.6686,1.982,3386.581123779297
19787,3590.8489,1721.2662,1.982,3411.5496784667966
19788,3591.0012,1746.7878,1.981,3460.3867145996096
19789,3591.1536,1753.4543,1.979,3470.0861501464847
19790,3591.3059,1755.2347,1.979,3473.6095528564456
19791,3591.4585,1748.0552,1.981,3462.8973032226563
19792,3591.6108,1744.5258,1.983,3459.3945758056643
19793,3591.7632,1738.0448,1.986,3451.7569724121095
19794,3591.9155,1738.2184,1.986,3452.1017102050782
19795,3592.0681,1741.6149,1.988,3462.330357910156
19796,3592.2205,1749.6725,1.989,3480.098573364258
19797,3592.3728,1773.3798,1.992,3532.5724833984373
19798,3592.5251,1785.2354,1.992,3556.1888203125
19799,3592.6775,1794.2902,1.994,3577.814581298828
19800,3592.8301,1793.2931,1.994,3575.826423095703
19801,3592.9824,1796.3586,1.998,3589.124567871094
19802,3593.1348,1790.1613,1.998,3576.7421872558593
19803,3593.2871,1787.6157,1.998,3571.6562138671875
19804,3593.4397,1788.1989,1.999,3574.6095062255863
19805,3593.592,1783.559,2.0,3567.117919921875
19806,3593.7444,1770.4061,1.999,3539.0418497314454
19807,3593.8967,1745.5223,1.999,3489.299155395508
19808,3594.0493,1734.8766,1.999,3468.0182972412113
19809,3594.2017,1722.0939,1.995,3435.5772747802735
19810,3594.354,1740.1931,1.992,3466.464685546875
19811,3594.5063,1751.249,1.991,3486.7368056640626
19812,3594.6587,1752.5098,1.988,3483.9894140625
19813,3594.8113,1750.1016,1.986,3475.7017031249998
19814,3594.9636,1729.1359,1.983,3428.876418823242
19815,3595.116,1720.9108,1.981,3409.1242286376955
19816,3595.2683,1724.2272,1.986,3424.315165283203
19817,3595.4209,1725.8859,1.989,3432.786984008789
19818,3595.5732,1727.586,1.991,3439.623844604492
19819,3595.7256,1728.6704,1.991,3441.782786621094
19820,3595.8779,1732.659,1.988,3444.526206542969
19821,3596.0305,1730.499,1.985,3435.0405615234376
19822,3596.1829,1723.5533,1.98,3412.6356225585937
19823,3596.3352,1722.5597,1.98,3410.668190917969
19824,3596.4875,1722.0138,1.979,3407.8652982177737
19825,3596.6399,1717.9489,1.977,3396.3848814697267
19826,3596.7925,1729.9299,1.974,3414.8816850585936
19827,3596.9448,1741.3063,1.973,3435.5972794189456
19828,3597.0972,1759.1332,1.973,3470.76976159668
19829,3597.2495,1759.1622,1.976,3476.1045693359374
19830,3597.4021,1757.5198,1.982,3483.404194824219
19831,3597.5544,1753.79,1.989,3488.288387695313
19832,3597.7068,1753.4847,1.989,3487.681150268555
19833,3597.8591,1750.1157,1.988,3479.230056640625
19834,3598.0117,1748.1909,1.987,3473.6553540039063
19835,3598.1641,1731.132,1.986,3438.0280686035157
19836,3598.3164,1725.0612,1.986,3425.971458251953
19837,3598.4688,1726.2821,1.987,3430.1225416259767
19838,3598.6211,1727.6149,1.989,3436.2259727783203
19839,3598.7737,1729.9414,1.993,3447.7732226562503
19840,3598.926,1733.9332,1.995,3459.19678894043
19841,3599.0784,1740.4437,1.997,3475.6661199951172
19842,3599.2307,1743.0555,1.997,3480.881917358399
19843,3599.3833,1743.4266,1.992,3472.9058583984374
19844,3599.5356,1745.0018,1.99,3472.553643798828
19845,3599.688,1747.4183,1.988,3473.8676499023436
19846,3599.8403,1749.124,1.988,3477.25855859375
19847,3599.9927,1757.6019,1.987,3492.355032348633
19848,3600.1453,1760.4174,1.986,3496.188873779297
19849,3600.2976,1764.6411,1.984,3501.04796875
19850,3600.45,1768.7124,1.985,3510.894118652344
19851,3600.6023,1752.8474,1.985,3479.4021130371098
19852,3600.7549,1737.2899,1.988,3453.7323549804687
19853,3600.9072,1732.9581,1.989,3446.853720336914
19854,3601.0596,1734.2401,1.99,3451.137823486328
19855,3601.2119,1737.499,1.99,3457.623056640625
19856,3601.3645,1740.8937,1.988,3460.8966293945314
19857,3601.5168,1741.3185,1.987,3459.999822631836
19858,3601.6692,1743.5175,1.986,3462.6256677246092
19859,3601.8215,1741.8698,1.986,3459.3533254394533
19860,3601.9739,1747.1967,1.99,3476.9213439941404
19861,3602.1265,1751.7932,1.992,3489.572080078125
19862,3602.2788,1755.9244,1.994,3501.3133303222658
19863,3602.4312,1757.1339,1.995,3505.482152709961
19864,3602.5835,1759.3732,1.995,3509.949472045899
19865,3602.7361,1754.287,1.995,3499.8025396728517
19866,3602.8884,1741.7948,1.995,3474.8806256103517
19867,3603.0408,1733.7521,1.995,3458.8353900146485
19868,3603.1931,1734.5525,1.996,3462.1667705078125
19869,3603.3457,1735.0194,1.996,3463.098740722656
19870,3603.498,1727.4127,1.996,3447.915788574219
19871,3603.6504,1731.16,1.996,3455.3954282226564
19872,3603.8027,1732.323,1.997,3459.4490270996093
19873,3603.9551,1735.3021,2.0,3470.604248046875
19874,3604.1077,1742.0438,2.001,3485.829690307617
19875,3604.26,1752.2914,2.003,3509.839637817383
19876,3604.4124,1755.0409,2.003,3515.3469097900393
19877,3604.5647,1758.7775,2.003,3522.831264038086
19878,3604.7173,1764.8519,2.004,3536.763265136719
19879,3604.8696,1772.1705,2.005,3553.2019171142574
19880,3605.022,1775.2374,2.005,3559.351040649414
19881,3605.1743,1776.3177,2.004,3559.7407690429686
19882,3605.3269,1772.7921,2.001,3547.3570206298828
19883,3605.4792,1760.6266,1.996,3514.2106674804686
19884,3605.6316,1757.2245,1.995,3505.6628521728517
19885,3605.7839,1752.5673,1.994,3494.619117919922
19886,3605.9363,1753.9843,1.995,3499.1985845947265
19887,3606.0889,1754.5247,1.996,3502.0312177734377
19888,3606.2412,1754.8109,1.997,3504.3573934326173
19889,3606.3936,1755.4535,1.997,3505.6406219482424
19890,3606.5459,1758.7694,1.997,3512.2625101318363
19891,3606.6985,1755.3329,1.996,3503.6444399414063
19892,3606.8508,1752.0156,1.996,3497.0231875
