,DEPTH,TVD,GR,NPHI,PHIF,RHOB,RT,VP,AI
890,710.946,666.5972,86.203,0.4807,,2.252,2.339,[2375.0186],[5348.542]
891,711.0984,666.7053,86.883,0.4583,,2.255,2.351,[2370.9019],[5346.384]
892,711.2508,666.8135,87.563,0.5184,,2.266,2.375,[2419.6165],[5482.851]
893,711.4032,666.9216,87.903,0.5193,,2.273,2.396,[2430.9614],[5525.575]
894,711.5556,667.0298,88.583,0.5027,,2.277,2.408,[2431.0244],[5535.4424]
895,711.708,667.138,88.923,0.4861,,2.277,2.408,[2424.22],[5519.9487]
896,711.8604,667.2462,89.603,0.476,,2.273,2.406,[2417.3508],[5494.6387]
897,712.0128,667.3543,89.943,0.476,,2.273,2.404,[2419.112],[5498.6416]
898,712.1652,667.4625,89.372,0.4404,,2.27,2.4,[2393.9717],[5434.3154]
899,712.3176,667.5706,88.495,0.4404,,2.27,2.4,[2389.4211],[5423.986]
900,712.47,667.6787,86.741,0.5288,,2.27,2.427,[2426.0215],[5507.069]
901,712.6224,667.7869,85.864,0.5724,,2.27,2.44,[2375.4639],[5392.3027]
902,712.7748,667.895,84.109,0.5724,,2.27,2.434,[2362.2424],[5362.29]
903,712.9272,668.0032,83.232,0.5533,,2.271,2.432,[2354.7705],[5347.6836]
904,713.0796,668.1113,81.478,0.5239,,2.269,2.425,[2338.9668],[5307.1157]
905,713.232,668.2195,81.478,0.5098,,2.266,2.419,[2332.105],[5284.55]
906,713.3844,668.3276,83.417,0.4614,,2.262,2.408,[2363.6333],[5346.5386]
907,713.5368,668.4358,84.387,0.444,,2.244,2.394,[2336.4736],[5243.047]
908,713.6892,668.5439,86.326,0.4284,,2.241,2.367,[2334.604],[5231.8477]
909,713.8416,668.6521,87.295,0.4128,,2.24,2.361,[2330.3076],[5219.889]
910,713.994,668.7603,89.235,0.4102,,2.254,2.39,[2357.0938],[5312.889]
911,714.1464,668.8684,90.204,0.4103,,2.258,2.405,[2367.3364],[5345.4453]
912,714.2988,668.9753,90.259,0.424,,2.245,2.41,[2357.8418],[5293.3545]
913,714.4512,669.0823,88.818,0.4371,,2.223,2.414,[2328.7021],[5176.705]
914,714.6036,669.1893,88.097,0.4374,,2.223,2.416,[2325.1338],[5168.7725]
915,714.756,669.2963,86.656,0.4846,,2.204,2.416,[2257.0093],[4974.448]
916,714.9084,669.4033,85.935,0.4694,,2.193,2.416,[2236.3384],[4904.29]
917,715.0608,669.5103,84.494,0.4602,,2.188,2.412,[2219.7903],[4856.901]
918,715.2132,669.6172,83.773,0.4602,,2.188,2.408,[2213.462],[4843.0547]
919,715.3656,669.7242,82.332,0.445,,2.184,2.401,[2280.4756],[4980.5586]
920,715.518,669.8312,81.611,0.4448,,2.191,2.4,[2239.349],[4906.414]
921,715.6704,669.9382,80.747,0.4439,,2.214,2.405,[2268.9011],[5023.347]
922,715.8228,670.0452,81.264,0.4435,,2.244,2.408,[2307.568],[5178.1826]
923,715.9752,670.1522,82.297,0.4241,,2.275,2.404,[2391.624],[5440.945]
924,716.1276,670.2592,82.814,0.4049,,2.278,2.402,[2386.2969],[5435.9844]
925,716.28,670.3661,83.848,0.3665,,2.287,2.4,[2378.9033],[5440.552]
926,716.4324,670.4731,84.365,0.3603,,2.286,2.4,[2374.8584],[5428.9263]
927,716.5848,670.5801,85.398,0.3527,,2.278,2.4,[2338.8818],[5327.973]
928,716.7372,670.6871,85.864,0.3489,,2.274,2.4,[2334.1836],[5307.933]
929,716.8896,670.7941,86.785,0.3433,,2.267,2.416,[2327.0596],[5275.444]
930,717.042,670.9011,87.246,0.341,,2.269,2.424,[2330.8574],[5288.716]
931,717.1944,671.0081,88.168,0.3293,,2.272,2.43,[2333.5903],[5301.9175]
932,717.3468,671.1151,88.629,0.3248,,2.268,2.427,[2328.5298],[5281.1055]
933,717.4992,671.222,89.551,0.3101,,2.259,2.424,[2314.257],[5227.9067]
934,717.6516,671.329,90.473,0.3495,,2.254,2.424,[2332.5059],[5257.4683]
935,717.804,671.436,90.934,0.3653,,2.248,2.424,[2335.1946],[5249.517]
936,717.9564,671.543,91.194,0.3083,,2.217,2.424,[2267.8804],[5027.8906]
937,718.1088,671.65,91.407,0.2598,,2.198,2.411,[2276.4937],[5003.733]
938,718.2612,671.757,91.834,0.2844,,2.166,2.386,[2193.961],[4752.119]
939,718.4136,671.864,92.047,0.286,,2.16,2.384,[2188.1958],[4726.503]
940,718.566,671.9709,92.474,0.3119,,2.194,2.406,[2246.8154],[4929.513]
941,718.7184,672.0779,92.687,0.3144,,2.209,2.416,[2268.3909],[5010.8755]
942,718.8708,672.1849,93.114,0.3174,,2.251,2.418,[2326.0854],[5236.018]
943,719.0232,672.2919,93.328,0.3174,,2.262,2.413,[2211.8408],[5003.184]
944,719.1756,672.3989,93.755,0.3156,,2.279,2.402,[2206.9524],[5029.6445]
945,719.328,672.5034,93.904,0.3153,,2.276,2.4,[2201.2546],[5010.0557]
946,719.4804,672.608,92.493,0.3071,,2.272,2.404,[2184.1123],[4962.303]
947,719.6328,672.7125,91.788,0.304,,2.268,2.406,[2173.9634],[4930.549]
948,719.7852,672.817,90.377,0.3537,,2.267,2.408,[2187.4395],[4958.9253]
949,719.9376,672.9216,89.672,0.363,,2.268,2.408,[2186.2427],[4958.398]
950,720.09,673.0261,88.261,0.3796,,2.276,2.408,[2185.3848],[4973.9355]
951,720.2424,673.1306,87.556,0.3831,,2.285,2.412,[2181.461],[4984.6387]
952,720.3948,673.2352,86.145,0.387,,2.285,2.419,[2173.229],[4965.8286]
953,720.5472,673.3397,85.864,0.3889,,2.284,2.423,[2169.8882],[4956.0244]
954,720.6996,673.4442,86.038,0.3908,,2.273,2.426,[2169.0334],[4930.213]
955,720.852,673.5488,86.212,0.3908,,2.254,2.432,[2168.0117],[4886.698]
956,721.0044,673.6533,86.299,0.3908,,2.237,2.432,[2166.9014],[4847.3584]
957,721.1568,673.7579,86.473,0.3908,,2.132,2.448,[2176.2905],[4639.8516]
958,721.3092,673.8624,86.56,0.3908,,2.128,2.456,[2171.6333],[4621.236]
959,721.4616,673.9669,86.641,0.4227,,2.084,2.424,[2131.995],[4443.078]
960,721.614,674.0715,86.688,0.4546,,2.072,2.422,[2133.0276],[4419.6333]
961,721.7664,674.176,86.781,0.4695,,2.054,2.418,[2118.1025],[4350.5825]
962,721.9188,674.2806,86.827,0.4632,,2.055,2.416,[2116.4355],[4349.2754]
963,722.0712,674.3851,86.92,0.4507,,2.061,2.416,[2118.248],[4365.7095]
964,722.2236,674.4896,86.967,0.449,,2.068,2.416,[2126.5405],[4397.686]
965,722.376,674.5941,87.06,0.4472,,2.079,2.416,[2140.1196],[4449.3086]
966,722.5284,674.6987,87.107,0.4473,,2.092,2.416,[2156.993],[4512.429]
967,722.6808,674.8032,87.2,0.4322,,2.11,2.416,[2172.8223],[4584.655]
968,722.8332,674.9078,87.246,0.4287,,2.146,2.423,[2217.3164],[4758.361]
969,722.9856,675.0123,87.325,0.3677,,2.205,2.437,[2262.474],[4988.7554]
970,723.138,675.1168,,0.3548,,2.222,2.44,[nan],[nan]
971,723.2904,675.2214,,0.3237,,2.236,2.414,[nan],[nan]
972,723.4428,675.3259,,0.3042,,2.243,2.408,[nan],[nan]
973,723.5952,675.4305,,0.2707,,2.251,2.395,[nan],[nan]
974,723.7476,675.535,,0.2741,,2.256,2.392,[nan],[nan]
975,723.9,675.6395,,0.2802,,2.265,2.362,[nan],[nan]
976,724.0524,675.7441,,0.2982,,2.264,2.332,[nan],[nan]
977,724.2048,675.8486,,0.2986,,2.243,2.331,[nan],[nan]
978,724.3572,675.9511,,0.3061,,2.204,2.275,[nan],[nan]
979,724.5096,676.0537,,0.3098,,2.187,2.272,[nan],[nan]
980,724.662,676.1562,,0.3354,,2.142,2.308,[nan],[nan]
981,724.8144,676.2588,,0.3372,,2.115,2.486,[nan],[nan]
982,724.9668,676.3613,,0.3638,,2.06,2.32,[nan],[nan]
983,725.1192,676.4639,,0.3765,,2.055,2.229,[nan],[nan]
984,725.2716,676.5664,,0.3949,,2.039,2.244,[nan],[nan]
985,725.424,676.6689,,0.41,,2.03,2.251,[nan],[nan]
986,725.5764,676.7715,,0.4464,,2.033,2.247,[nan],[nan]
987,725.7288,676.8741,,0.4827,,2.03,2.244,[nan],[nan]
988,725.8812,676.9766,,0.4954,,2.026,2.238,[nan],[nan]
989,726.0336,677.0791,,0.5124,,2.02,2.232,[nan],[nan]
990,726.186,677.1816,86.594,0.5117,,2.02,2.222,[2308.3635],[4662.894]
991,726.3384,677.2842,87.508,0.5094,,2.02,2.218,[2317.9075],[4682.173]
992,726.4908,677.3867,89.335,0.5091,,2.02,2.21,[2333.2021],[4713.0684]
993,726.6432,677.4893,90.249,0.4477,,2.02,2.206,[2312.439],[4671.1265]
994,726.7956,677.5919,92.077,0.3422,,2.032,2.205,[2274.2993],[4621.3765]
995,726.948,677.6944,92.442,0.3422,,2.05,2.208,[2281.906],[4677.907]
996,727.1004,677.7969,93.232,0.3362,,2.077,2.215,[2288.1663],[4752.521]
997,727.2528,677.8995,94.022,0.3285,,2.107,2.222,[2292.851],[4831.0376]
998,727.4052,678.002,94.418,0.3202,,2.18,2.222,[2298.0662],[5009.784]
999,727.5576,678.1046,95.208,0.3124,,2.191,2.229,[2318.6194],[5080.095]
1000,727.71,678.2071,95.366,0.3643,,2.195,2.232,[2289.4248],[5025.287]
1001,727.8624,678.3097,94.689,0.4679,,2.169,2.227,[2305.2314],[5000.047]
1002,728.0148,678.4122,94.351,0.4756,,2.173,2.219,[2312.5815],[5025.2397]
1003,728.1672,678.5147,93.674,0.4422,,2.178,2.235,[2298.4207],[5005.96]
1004,728.3196,678.6172,93.335,0.4256,,2.198,2.236,[2313.9429],[5086.0464]
1005,728.472,678.7198,92.659,0.4136,,2.193,2.265,[2297.8865],[5039.265]
1006,728.6244,678.8224,92.32,0.4053,,2.19,2.291,[2288.0593],[5010.85]
1007,728.7768,678.9249,91.711,0.3927,,2.183,2.331,[2269.5112],[4954.3433]
1008,728.9292,679.0275,91.335,0.3927,,2.185,2.307,[2270.1365],[4960.248]
1009,729.0816,679.13,90.582,0.406,,2.189,2.259,[2278.142],[4986.853]
1010,729.234,679.2325,90.206,0.4192,,2.19,2.251,[2284.1963],[5002.39]
1011,729.3864,679.3333,89.454,0.4206,,2.203,2.281,[2297.747],[5061.937]
1012,729.5388,679.434,89.078,0.4206,,2.214,2.287,[2309.977],[5114.289]
1013,729.6912,679.5348,88.325,0.4118,,2.232,2.312,[2324.788],[5188.9272]
1014,729.8436,679.6355,87.949,0.4005,,2.233,2.324,[2318.3547],[5176.886]
1015,729.996,679.7362,87.196,0.4133,,2.235,2.346,[2323.599],[5193.2437]
1016,730.1484,679.837,86.82,0.437,,2.235,2.344,[2361.1494],[5277.1685]
1017,730.3008,679.9377,87.024,0.4428,,2.232,2.341,[2361.2588],[5270.33]
1018,730.4532,680.0385,87.884,0.4491,,2.222,2.339,[2328.7495],[5174.481]
1019,730.6056,680.1392,88.314,0.4516,,2.222,2.344,[2332.2534],[5182.2666]
1020,730.758,680.2399,89.174,0.4516,,2.217,2.356,[2330.2397],[5166.1416]
1021,730.9104,680.3407,89.604,0.4402,,2.22,2.361,[2330.4797],[5173.665]
1022,731.0628,680.4415,90.464,0.4242,,2.229,2.383,[2338.3416],[5212.1636]
1023,731.2152,680.5422,90.894,0.4242,,2.23,2.392,[2341.8596],[5222.347]
1024,731.3676,680.6429,91.711,0.484,,2.228,2.372,[2374.1719],[5289.655]
1025,731.52,680.7437,91.646,0.5138,,2.228,2.361,[2389.1924],[5323.1206]
1026,731.6724,680.8444,91.517,0.5354,,2.221,2.361,[2339.0015],[5194.9224]
1027,731.8248,680.9451,91.452,0.5089,,2.218,2.368,[2372.7458],[5262.75]
1028,731.9772,681.0459,91.323,0.4557,,2.211,2.382,[2335.6958],[5164.223]
1029,732.1296,681.1466,91.258,0.4479,,2.209,2.384,[2328.7778],[5144.2705]
1030,732.282,681.2474,91.129,0.4281,,2.211,2.395,[2320.5552],[5130.7476]
1031,732.4344,681.3481,91.064,0.4083,,2.211,2.4,[2310.1016],[5107.6343]
1032,732.5868,681.4489,90.98,0.3911,,2.218,2.408,[2309.9324],[5123.4297]
1033,732.7392,681.5496,91.428,0.4016,,2.219,2.408,[2318.8765],[5145.587]
1034,732.8916,681.6503,92.323,0.4225,,2.234,2.408,[2353.5547],[5257.8413]
1035,733.044,681.7511,92.77,0.4271,,2.238,2.408,[2363.398],[5289.284]
1036,733.1964,681.8518,93.665,0.4409,,2.243,2.41,[2381.5786],[5341.881]
1037,733.3488,681.9526,94.113,0.4546,,2.245,2.412,[2393.5078],[5373.425]
1038,733.5012,682.0533,95.008,0.4685,,2.251,2.416,[2413.0327],[5431.7363]
1039,733.6536,682.1541,95.903,0.4619,,2.253,2.416,[2416.8838],[5445.2393]
1040,733.806,682.2548,96.35,0.4552,,2.253,2.416,[2415.772],[5442.7344]
1041,733.9584,682.3555,97.245,0.4513,,2.253,2.416,[2388.0522],[5380.2817]
1042,734.1108,682.4562,97.559,0.4513,,2.254,2.416,[2388.6948],[5384.118]
1043,734.2632,682.557,95.934,0.426,,2.255,2.416,[2401.2412],[5414.7993]
1044,734.4156,682.6559,95.122,0.424,,2.255,2.416,[2396.002],[5402.985]
1045,734.568,682.7548,93.498,0.4279,,2.253,2.423,[2386.984],[5377.8745]
1046,734.7204,682.8537,92.686,0.4318,,2.252,2.426,[2383.4736],[5367.583]
1047,734.8728,682.9526,91.061,0.4377,,2.223,2.432,[2340.5994],[5203.1523]
1048,735.0252,683.0515,90.249,0.4377,,2.22,2.442,[2332.5269],[5178.2095]
1049,735.1776,683.1505,88.625,0.4419,,2.163,2.462,[2252.9211],[4873.069]
1050,735.33,683.2493,88.056,0.444,,2.15,2.472,[2234.3774],[4803.9116]
1051,735.4824,683.3483,88.556,0.4267,,2.131,2.466,[2203.8354],[4696.3735]
1052,735.6348,683.4471,88.806,0.4093,,2.124,2.459,[2187.3745],[4645.9834]
1053,735.7872,683.546,89.306,0.3839,,2.139,2.448,[2196.2893],[4697.863]
1054,735.9396,683.6449,89.556,0.3776,,2.146,2.452,[2203.3413],[4728.37]
1055,736.092,683.7438,90.055,0.3716,,2.188,2.459,[2256.71],[4937.681]
1056,736.2444,683.8427,90.305,0.3817,,2.197,2.463,[2274.6484],[4997.403]
1057,736.3968,683.9417,90.805,0.3935,,2.226,2.447,[2373.3472],[5283.071]
1058,736.5492,684.0405,90.98,0.3954,,2.237,2.43,[2395.7993],[5359.403]
1059,736.7016,684.1395,90.98,0.3997,,2.257,2.4,[2428.647],[5481.456]
1060,736.854,684.2383,90.98,0.3823,,2.252,2.407,[2422.552],[5455.5874]
1061,737.0064,684.3373,90.98,0.3817,,2.247,2.411,[2415.9226],[5428.578]
1062,737.1588,684.4362,90.98,0.3673,,2.239,2.416,[2406.3857],[5387.898]
1063,737.3112,684.5351,90.98,0.3665,,2.233,2.416,[2400.1738],[5359.5884]
1064,737.4636,684.634,90.98,0.385,,2.227,2.416,[2394.0088],[5331.4575]
1065,737.616,684.7329,90.98,0.3943,,2.225,2.416,[2392.8481],[5324.087]
1066,737.7684,684.8317,90.98,0.3954,,2.225,2.412,[2394.371],[5327.4756]
1067,737.9208,684.9307,90.98,0.3902,,2.228,2.408,[2399.7485],[5346.6396]
1068,738.0732,685.0295,90.98,0.3823,,2.242,2.401,[2419.3022],[5424.0757]
1069,738.2256,685.1285,90.98,0.3823,,2.249,2.4,[2429.808],[5464.6387]
1070,738.378,685.2274,92.651,0.4496,,2.254,2.4,[2394.996],[5398.3213]
1071,738.5304,685.3263,93.486,0.4598,,2.254,2.4,[2404.5557],[5419.868]
1072,738.6828,685.4252,95.157,0.428,,2.252,2.396,[2455.3323],[5529.4087]
1073,738.8352,685.5241,95.992,0.4232,,2.251,2.391,[2427.9915],[5465.4087]
1074,738.9876,685.623,97.663,0.3944,,2.249,2.384,[2423.2092],[5449.798]
1075,739.14,685.7219,98.499,0.3887,,2.249,2.376,[2421.6104],[5446.2017]
1076,739.2924,685.8208,99.752,0.3905,,2.249,2.361,[2420.1353],[5442.8843]
1077,739.4448,685.9189,98.359,0.3923,,2.249,2.353,[2418.6626],[5439.5723]
1078,739.5972,686.017,95.575,0.3955,,2.248,2.342,[2416.359],[5431.9746]
1079,739.7496,686.1151,94.183,0.3955,,2.248,2.339,[2415.8892],[5430.9185]
1080,739.902,686.2132,91.398,0.6186,,2.247,2.332,[2467.6924],[5544.905]
1081,740.0544,686.3113,90.927,0.8418,,2.251,2.332,[2432.2676],[5475.034]
1082,740.2068,686.4094,90.874,0.8493,,2.253,2.334,[2428.3315],[5471.0312]
1083,740.3592,686.5075,90.768,0.8584,,2.256,2.338,[2425.1082],[5471.044]
1084,740.5116,686.6056,90.715,0.8629,,2.258,2.338,[2420.6992],[5465.9385]
1085,740.664,686.7037,90.609,0.8658,,2.256,2.318,[2409.628],[5436.1206]
1086,740.8164,686.8018,90.556,0.8658,,2.25,2.307,[2392.5562],[5383.2515]
1087,740.9688,686.8999,90.45,0.8203,,2.219,2.299,[2342.7417],[5198.544]
1088,741.1212,686.998,90.397,0.7982,,2.204,2.298,[2314.6245],[5101.4326]
1089,741.2736,687.0961,90.292,0.4227,,2.172,2.297,[2263.296],[4915.8784]
1090,741.426,687.1942,90.249,0.3739,,2.155,2.308,[2216.5645],[4776.6963]
1091,741.5784,687.2923,89.085,0.4289,,2.137,2.322,[2215.3564],[4734.217]
1092,741.7308,687.3904,88.503,0.4564,,2.133,2.344,[2221.2104],[4737.842]
1093,741.8832,687.4885,87.338,0.4583,,2.126,2.282,[2207.2231],[4692.556]
1094,742.0356,687.5866,86.756,0.4675,,2.125,2.368,[2207.638],[4691.2305]
1095,742.188,687.6848,85.592,0.4827,,2.124,2.352,[2208.1216],[4690.0503]
1096,742.3404,687.7828,85.01,0.4827,,2.124,2.367,[2153.9314],[4574.9507]
1097,742.4928,687.8809,83.845,0.4726,,2.124,2.391,[2143.1318],[4552.012]
1098,742.6452,687.9791,83.671,0.4624,,2.124,2.398,[2136.3486],[4537.6045]
1099,742.7976,688.0771,84.34,0.4428,,2.12,2.412,[2176.2764],[4613.7056]
1100,742.95,688.1752,84.675,0.4331,,2.117,2.415,[2169.2603],[4592.324]
1101,743.1024,688.2734,85.345,0.4136,,2.112,2.42,[2156.4854],[4554.497]
1102,743.2548,688.3715,86.014,0.3942,,2.12,2.423,[2160.3416],[4579.924]
1103,743.4072,688.4695,86.349,0.3935,,2.123,2.417,[2165.5337],[4597.4277]
1104,743.5596,688.5676,87.018,0.4079,,2.133,2.405,[2103.9355],[4487.6943]
1105,743.712,688.6658,87.353,0.4142,,2.139,2.399,[2103.5962],[4499.5923]
1106,743.8644,688.7639,88.023,0.4219,,2.144,2.375,[2102.1877],[4507.091]
1107,744.0168,688.8619,88.056,0.4365,,2.148,2.363,[2099.4226],[4509.5596]
1108,744.1692,688.9601,87.898,0.4442,,2.155,2.345,[2101.0999],[4527.87]
1109,744.3216,689.0582,87.819,0.445,,2.159,2.362,[2140.4756],[4621.2866]
1110,744.474,689.1558,87.661,0.4789,,2.163,2.394,[2140.9534],[4630.8823]
1111,744.6264,689.2535,87.582,0.4834,,2.164,2.41,[2137.5347],[4625.625]
1112,744.7788,689.3511,87.424,0.4712,,2.203,2.418,[2181.8572],[4806.6313]
1113,744.9312,689.4488,87.345,0.4693,,2.218,2.412,[2195.3994],[4869.396]
1114,745.0836,689.5464,87.187,0.4035,,2.242,2.402,[2088.9297],[4683.3804]
1115,745.236,689.6441,87.108,0.3377,,2.242,2.396,[2080.6506],[4664.819]
1116,745.3884,689.7418,86.95,0.3252,,2.246,2.423,[2073.1328],[4656.2563]
1117,745.5408,689.8394,86.871,0.3233,,2.257,2.454,[2066.1357],[4663.268]
1118,745.6932,689.937,86.713,0.3033,,2.26,2.517,[2059.2231],[4653.844]
1119,745.8456,690.0347,86.634,0.2932,,2.261,2.549,[2053.7703],[4643.574]
1120,745.998,690.1323,85.403,0.2811,,2.256,3.196,[2042.6112],[4608.131]
1121,746.1504,690.23,83.021,0.2631,,2.249,4.477,[2027.7528],[4560.416]
1122,746.3028,690.3276,81.83,0.2501,,2.239,5.117,[2019.7177],[4522.148]
1123,746.4552,690.4253,79.447,0.2331,,2.221,5.958,[2174.83],[4830.2974]
1124,746.6076,690.5229,78.256,0.2331,,2.22,7.932,[2167.4138],[4811.6587]
1125,746.76,690.6206,75.874,0.2331,,2.152,11.879,[2068.3774],[4451.148]
1126,746.9124,690.7182,74.682,0.1955,,2.125,13.853,[2009.201],[4269.5522]
1127,747.0648,690.8159,72.3,0.1203,,2.123,14.891,[1957.0741],[4154.868]
1128,747.2172,690.9135,71.109,0.0852,,2.118,14.65,[1927.3312],[4082.0874]
1129,747.3696,691.0112,70.92,0.0852,,2.104,14.168,[1908.7029],[4015.9111]
1130,747.522,691.1088,71.326,0.074,,2.076,13.931,[1929.2633],[4005.1506]
1131,747.6744,691.2065,72.138,0.057,,2.033,8.988,[2013.0479],[4092.5264]
1132,747.8268,691.3041,72.544,0.0596,,2.033,8.757,[2023.9753],[4114.7417]
1133,747.9792,691.4017,73.356,0.0648,,2.033,7.623,[2036.737],[4140.6865]
1134,748.1316,691.4994,73.762,0.0656,,2.033,7.374,[2046.7906],[4161.1255]
1135,748.284,691.597,74.575,0.0789,,1.997,6.875,[2058.2876],[4110.4004]
1136,748.4364,691.6947,74.981,0.0835,,1.988,6.784,[2069.2056],[4113.5806]
1137,748.5888,691.7924,75.63,0.1283,,1.968,6.167,[2081.5234],[4096.4385]
1138,748.7412,691.89,,0.1705,,1.978,5.859,[nan],[nan]
1139,748.8936,691.9877,,0.2155,,2.013,5.242,[nan],[nan]
1140,749.046,692.0853,,0.2209,,2.025,4.934,[nan],[nan]
1141,749.1984,692.183,,0.2028,,2.121,5.255,[nan],[nan]
1142,749.3508,692.2806,,0.1559,,2.182,6.035,[nan],[nan]
1143,749.5032,692.3775,,0.1373,,2.165,6.425,[nan],[nan]
1144,749.6556,692.4744,,0.1171,,2.143,6.939,[nan],[nan]
1145,749.808,692.5713,,0.107,,2.122,6.055,[nan],[nan]
1146,749.9604,692.6682,,0.101,,2.093,4.288,[nan],[nan]
1147,750.1128,692.7651,,0.101,,2.092,3.501,[nan],[nan]
1148,750.2652,692.8619,,0.1476,,2.085,3.08,[nan],[nan]
1149,750.4176,692.9589,,0.1476,,2.128,2.869,[nan],[nan]
1150,750.57,693.0557,,0.2616,,2.169,2.654,[nan],[nan]
1151,750.7224,693.1526,,0.2744,,2.18,2.586,[nan],[nan]
1152,750.8748,693.2495,,0.3505,,2.158,2.483,[nan],[nan]
1153,751.0272,693.3464,,0.3886,,2.151,2.506,[nan],[nan]
1154,751.1796,693.4434,89.518,0.3724,,2.14,2.552,[2192.8616],[4692.724]
1155,751.332,693.5402,89.518,0.355,,2.136,2.575,[2179.022],[4654.3906]
1156,751.4844,693.6371,89.518,0.3402,,2.144,2.621,[2181.8257],[4677.8345]
1157,751.6368,693.7339,89.518,0.343,,2.147,2.629,[2187.055],[4695.607]
1158,751.7892,693.8309,89.518,0.3475,,2.192,2.955,[2246.919],[4925.246]
1159,751.9416,693.9277,,0.3475,,2.199,3.118,[nan],[nan]
1160,752.094,694.0247,,0.2948,,2.199,3.444,[nan],[nan]
1161,752.2464,694.1215,,0.2825,,2.199,3.607,[nan],[nan]
1162,752.3988,694.2184,,0.2704,,2.182,3.476,[nan],[nan]
1163,752.5512,694.3153,,0.2549,,2.161,3.14,[nan],[nan]
1164,752.7036,694.4122,,0.2549,,2.12,2.972,[nan],[nan]
1165,752.856,694.5092,,0.3231,,2.129,2.75,[nan],[nan]
1166,753.0084,694.606,,0.352,,2.133,2.699,[nan],[nan]
1167,753.1608,694.7029,,0.352,,2.162,2.596,[nan],[nan]
1168,753.3132,694.7997,,0.3547,,2.163,2.55,[nan],[nan]
1169,753.4656,694.8967,,0.3512,,2.166,2.895,[nan],[nan]
1170,753.618,694.9935,,0.3463,,2.166,3.058,[nan],[nan]
1171,753.7704,695.0905,,0.3285,,2.166,3.014,[nan],[nan]
1172,753.9228,695.1873,,0.3264,,2.168,2.529,[nan],[nan]
1173,754.0752,695.2842,,0.3135,,2.185,2.372,[nan],[nan]
1174,754.2276,695.3811,,0.3135,,2.204,2.364,[nan],[nan]
1175,754.38,695.478,,0.3095,,2.241,2.35,[nan],[nan]
1176,754.5324,695.5731,,0.3056,,2.247,2.303,[nan],[nan]
1177,754.6848,695.6681,87.615,0.3052,,2.247,2.226,[2320.2095],[5213.5107]
1178,754.8372,695.7631,87.904,0.3054,,2.246,2.232,[2319.5034],[5209.605]
1179,754.9896,695.8582,88.483,0.3075,,2.237,2.245,[2309.4172],[5166.1665]
1180,755.142,695.9532,88.773,0.3093,,2.233,2.247,[2305.5469],[5148.286]
1181,755.2944,696.0482,89.352,0.3191,,2.234,2.271,[2312.11],[5165.254]
1182,755.4468,696.1432,89.641,0.3287,,2.234,2.276,[2291.9668],[5120.254]
1183,755.5992,696.2383,90.22,0.3381,,2.222,2.302,[2284.293],[5075.6987]
1184,755.7516,696.3333,90.557,0.3119,,2.197,2.327,[2240.7705],[4922.9727]
1185,755.904,696.4284,90.865,0.3014,,2.184,2.328,[2220.4807],[4849.53]
1186,756.0564,696.5234,91.48,0.3014,,2.165,2.307,[2199.3584],[4761.611]
1187,756.2088,696.6185,91.788,0.3184,,2.156,2.298,[2197.9404],[4738.7593]
1188,756.3612,696.7135,92.404,0.3529,,2.144,2.305,[2203.041],[4723.32]
1189,756.5136,696.8085,92.711,0.3562,,2.14,2.308,[2201.1685],[4710.5005]
1190,756.666,696.9036,93.173,0.4174,,2.136,2.313,[2229.2847],[4761.752]
1191,756.8184,696.9986,93.855,0.4141,,2.135,2.306,[2229.8547],[4760.7397]
1192,756.9708,697.0936,95.22,0.4092,,2.142,2.292,[2243.395],[4805.352]
1193,757.1232,697.1887,95.902,0.4092,,2.146,2.291,[2252.047],[4832.893]
1194,757.2756,697.2837,97.266,0.3945,,2.151,2.272,[2258.051],[4857.068]
1195,757.428,697.3787,97.948,0.3871,,2.154,2.262,[2261.6746],[4871.647]
1196,757.5804,697.4738,99.313,0.3749,,2.158,2.26,[2267.6855],[4893.6655]
1197,757.7328,697.5688,99.995,0.363,,2.16,2.266,[2241.759],[4842.1997]
1198,757.8852,697.6638,101.36,0.3352,,2.162,2.276,[2229.3608],[4819.878]
1199,758.0376,697.7589,102.042,0.3085,,2.164,2.278,[2217.2832],[4798.2007]
1200,758.19,697.8539,103.406,0.2845,,2.167,2.282,[2207.8123],[4784.329]
1201,758.3424,697.949,101.876,0.319,,2.169,2.283,[2226.2686],[4828.7764]
1202,758.4948,698.044,98.816,0.3779,,2.17,2.28,[2256.1665],[4895.8813]
1203,758.6472,698.139,97.286,0.3663,,2.17,2.279,[2268.2617],[4922.128]
1204,758.7996,698.2341,94.227,0.3457,,2.176,2.276,[2249.78],[4895.5215]
1205,758.952,698.3291,91.167,0.3457,,2.181,2.293,[2240.4136],[4886.342]
1206,759.1044,698.4241,90.249,0.3435,,2.19,2.301,[2246.1084],[4918.9775]
1207,759.2568,698.5192,90.401,0.3405,,2.201,2.313,[2259.488],[4973.1333]
1208,759.4092,698.6142,90.478,0.34,,2.197,2.313,[2254.502],[4953.1406]
1209,759.5616,698.7081,90.63,0.3394,,2.189,2.313,[2244.725],[4913.703]
1210,759.714,698.8021,90.706,0.3394,,2.189,2.313,[2245.1167],[4914.56]
1211,759.8664,698.8961,90.858,0.3379,,2.185,2.317,[2240.0176],[4894.4385]
1212,760.0188,698.9901,90.934,0.3372,,2.183,2.319,[2237.4932],[4884.4478]
