,DEPTH,CALI,DT-CKS,DT,GR,NPHI,PHIF,RFT,RHOB,RT,SAND,SP,SW,VSH,VP,AI
12653,1928.3173,13.672,144.9631,168.5,84.375,0.4951,,,2.0254,,,141.75,,,2102.604041994135,4258.6142266549205
12654,1928.4696,13.313,145.7352,169.5,87.25,0.522,,,2.0371,,,143.5,,,2091.464519210184,4260.522372083065
12655,1928.6219,13.172,145.8477,169.37,81.563,0.5371,,,2.043,,,143.87,,,2089.8512626527536,4269.566129599576
12656,1928.7744,13.164,146.3235,170.0,78.063,0.542,,,2.0488,,,143.37,,,2083.055695086572,4267.764508093369
12657,1928.9268,13.531,146.4585,170.0,74.938,0.564,,,2.0469,,,142.87,,,2081.1356117944674,4259.876483782095
12658,1929.0792,13.352,146.4713,170.0,73.438,0.5542,,,2.0547,,,141.87,,,2080.953743156509,4275.735656063679
12659,1929.2316,13.586,146.2695,169.75,78.188,0.5332,,,2.0762,,,142.37,,,2083.8247208064568,4326.436885338366
12660,1929.384,13.773,146.0238,169.5,79.875,0.4673,,,2.0918,,,142.37,,,2087.3309693351357,4366.278921655237
12661,1929.5364,13.75,146.1863,169.75,80.188,0.4585,,,2.0938,,,142.37,,,2085.0107020972555,4365.595408051233
12662,1929.6888,13.93,146.2195,169.75,76.0,0.4736,,,2.0742,,,142.12,,,2084.5372881182057,4323.747243014782
12663,1929.8412,13.938,146.0314,169.5,72.75,0.4546,,,2.0586,,,139.62,,,2087.222337113799,4296.755903182467
12664,1929.9937,13.859,146.3823,170.0,79.938,0.5102,,,2.0508,,,142.0,,,2082.218956800105,4270.214636605656
12665,1930.146,14.055,146.4786,170.0,77.688,0.5229,,,2.0391,,,141.87,,,2080.8500354317966,4243.061307248976
12666,1930.2983,13.836,146.7654,170.37,83.875,0.543,,,2.0332,,,141.87,,,2076.7837651108503,4222.51675122338
12667,1930.4508,13.625,146.9349,170.5,78.75,0.5073,,,2.0254,,,141.87,,,2074.3880453180286,4201.465546987135
12668,1930.6031,13.602,146.6002,170.0,82.313,0.4937,,,2.0293,,,142.37,,,2079.124039394216,4219.166413142683
12669,1930.7556,13.383,146.0897,169.5,78.625,0.4854,,,2.0313,,,142.25,,,2086.3893895325955,4238.082766957561
12670,1930.908,13.352,145.687,169.12,81.75,0.48,,,2.0352,,,142.0,,,2092.1564724374857,4257.956852704771
12671,1931.0604,13.094,145.9388,169.5,76.813,0.4907,,,2.0332,,,142.25,,,2088.546705879451,4246.4331623941
12672,1931.2128,13.023,146.9532,170.75,75.25,0.5303,,,2.0469,,,141.75,,,2074.1297229321985,4245.536129869917
12673,1931.3652,12.984,147.4342,171.0,70.625,0.5518,,,2.0684,,,142.25,,,2067.3629320741047,4276.1334887020785
12674,1931.5176,13.266,147.6036,171.12,73.438,0.5957,,,2.0977,,,142.12,,,2064.990284789802,4331.7301204035675
12675,1931.67,13.602,147.6134,171.12,74.625,0.5698,,,2.0957,,,143.75,,,2064.8531908349782,4327.312832032863
12676,1931.8224,13.563,147.5277,171.0,78.688,0.5249,,,2.0781,,,143.87,,,2066.0526802763143,4293.4640748822085
12677,1931.9749,13.266,146.7148,170.0,79.813,0.501,,,2.0527,,,143.12,,,2077.5000204478347,4264.484291973271
12678,1932.1272,13.078,146.3082,169.75,80.25,0.5381,,,2.0332,,,142.5,,,2083.273528072931,4235.711737277884
12679,1932.2795,13.031,146.0446,169.5,79.75,0.543,,,2.0234,,,141.87,,,2087.033686969597,4222.903962214283
12680,1932.432,12.547,145.7111,169.12,75.188,0.5952,,,2.0195,,,142.0,,,2091.810438600766,4224.411180754246
12681,1932.5844,12.195,145.5425,169.0,69.75,0.5254,,,2.0273,,,141.87,,,2094.2336430939417,4245.639864644348
12682,1932.7368,11.938,145.5057,169.0,63.563,0.5923,,,2.0332,,,141.87,,,2094.7632979326586,4259.0727373566815
12683,1932.8892,11.781,144.4965,167.75,69.563,0.5425,,,2.0391,,,140.25,,,2109.393653133467,4301.2645981044525
12684,1933.0416,11.68,144.277,167.75,71.563,0.5625,,,2.0352,,,141.75,,,2112.6028403695673,4299.5693007201435
12685,1933.194,11.773,144.078,167.5,76.125,0.5308,,,2.0391,,,142.37,,,2115.5207595885563,4313.758380877025
12686,1933.3464,12.242,143.7189,167.12,71.313,0.5288,,,2.0469,,,141.87,,,2120.806657996965,4341.079148253987
12687,1933.4988,13.0,143.6461,167.12,72.938,0.5415,,,2.0586,,,142.5,,,2121.8814851221164,4368.105225272389
12688,1933.6512,13.078,143.6494,167.12,72.875,0.5068,,,2.0527,,,142.37,,,2121.83273999056,4355.486065378624
12689,1933.8036,13.289,143.8527,167.37,72.875,0.5059,,,2.0547,,,142.75,,,2118.8340573378186,4353.568337612016
12690,1933.9561,13.375,143.7012,167.12,75.125,0.5474,,,2.041,,,141.75,,,2121.0678825229015,4329.099548229242
12691,1934.1084,13.219,143.1337,166.5,71.938,0.5479,,,2.0527,,,141.25,,,2129.477544421754,4371.178555434534
12692,1934.2607,13.234,142.3979,165.75,76.313,0.5479,,,2.0469,,,141.87,,,2140.4810042844733,4381.350567669889
12693,1934.4132,13.188,141.6892,165.0,70.938,0.5117,,,2.0586,,,141.5,,,2151.187246452094,4428.434065546281
12694,1934.5656,13.141,141.3518,164.75,73.063,0.5117,,,2.0527,,,142.12,,,2156.3220277350556,4426.282226331749
12695,1934.718,13.266,141.6036,165.12,72.5,0.4819,,,2.0508,,,142.37,,,2152.487648619103,4414.321669788056
12696,1934.8704,13.172,141.7042,165.12,79.938,0.4556,,,2.0508,,,144.5,,,2150.9595340152237,4411.187812358421
12697,1935.0228,13.141,142.4713,166.12,76.813,0.4956,,,2.0469,,,145.25,,,2139.3782467065294,4379.093333183595
12698,1935.1752,13.188,142.6829,166.12,77.188,0.5249,,,2.041,,,143.12,,,2136.205529884801,4359.995486494879
12699,1935.3276,13.234,142.8807,166.37,69.188,0.5405,,,2.0449,,,142.12,,,2133.248227367307,4362.2793001434065
12700,1935.48,13.234,142.7466,166.12,73.063,0.5552,,,2.0352,,,141.75,,,2135.252258197393,4345.665395883335
12701,1935.6324,13.258,143.1721,166.75,69.688,0.5352,,,2.041,,,142.5,,,2128.906400059788,4345.097962522028
12702,1935.7848,13.406,142.6829,166.0,73.063,0.5879,,,2.0391,,,142.0,,,2136.205529884801,4355.936695988097
12703,1935.9373,13.211,142.137,165.5,71.0,0.5791,,,2.041,,,142.25,,,2144.4099706621078,4376.740750121362
12704,1936.0896,13.258,141.7465,165.12,72.375,0.5625,,,2.041,,,139.62,,,2150.317644527378,4388.798312480379
12705,1936.2419,13.195,141.5963,165.0,73.938,0.5044,,,2.043,,,141.75,,,2152.5986201616847,4397.758980990322
12706,1936.3944,13.188,141.5295,165.0,76.75,0.4888,,,2.0449,,,141.62,,,2153.6146174472456,4403.926531217873
12707,1936.5468,13.219,140.4798,163.75,70.375,0.544,,,2.0488,,,141.62,,,2169.706961427906,4445.295622573494
12708,1936.6992,13.398,139.3087,162.5,68.688,0.5391,,,2.0488,,,142.62,,,2187.9466250133696,4482.665045327391
12709,1936.8516,13.484,139.3056,162.75,64.875,0.5176,,,2.0723,,,142.37,,,2187.9953138998003,4534.182688994556
12710,1937.004,13.633,139.8372,163.37,73.25,0.498,,,2.082,,,142.5,,,2179.677510705306,4538.088577288447
12711,1937.1564,13.719,140.0814,163.5,73.75,0.5024,,,2.0898,,,141.87,,,2175.877739657085,4547.149300335376
12712,1937.3088,13.742,140.264,163.75,77.313,0.5601,,,2.0762,,,141.75,,,2173.045114926139,4511.67626760965
12713,1937.4612,13.602,140.0241,163.37,72.063,0.5552,,,2.0781,,,142.12,,,2176.768142055546,4523.54187600563
12714,1937.6136,13.461,139.1776,162.37,70.438,0.5503,,,2.0684,,,142.0,,,2190.007587427862,4529.81169383579
12715,1937.766,13.266,139.4998,163.0,69.875,0.499,,,2.0723,,,142.5,,,2184.9493691030384,4527.870577592226
12716,1937.9185,13.211,139.9021,163.37,72.688,0.4785,,,2.0703,,,142.75,,,2178.6663674097817,4510.492980448471
12717,1938.0708,13.164,139.9771,163.37,77.188,0.5049,,,2.0781,,,144.25,,,2177.499033770524,4525.060742078526
12718,1938.2231,13.055,139.9467,163.37,77.188,0.4995,,,2.0762,,,144.12,,,2177.972042213214,4521.905554043075
12719,1938.3756,13.094,139.1575,162.37,78.25,0.4961,,,2.0742,,,143.25,,,2190.323913551192,4543.169861487882
12720,1938.528,13.484,139.0228,162.37,77.313,0.4648,,,2.0781,,,142.0,,,2192.446131138202,4556.122305118298
12721,1938.6804,13.234,139.5449,163.0,80.25,0.457,,,2.0781,,,142.0,,,2184.2432077417375,4539.075810008105
12722,1938.8328,13.398,139.9281,163.37,80.875,0.4702,,,2.0703,,,142.37,,,2178.261550038913,4509.654887045562
12723,1938.9852,13.375,140.1222,163.5,81.063,0.4653,,,2.0586,,,142.37,,,2175.2441797231277,4477.9576683780315
12724,1939.1376,13.352,140.5645,164.0,80.25,0.4502,,,2.0547,,,143.25,,,2168.3995603441836,4455.410576639194
12725,1939.29,13.797,141.1159,164.5,76.75,0.4429,,,2.0586,,,142.37,,,2159.9266985506238,4446.425101636314
12726,1939.4424,13.539,141.8791,165.37,74.188,0.4683,,,2.0527,,,142.0,,,2148.3079607919703,4409.831751117678
12727,1939.5948,13.484,142.607,166.12,72.0,0.4976,,,2.0566,,,139.37,,,2137.3424866942014,4395.658558135295
12728,1939.7472,13.375,142.393,165.75,76.188,0.5142,,,2.0566,,,141.37,,,2140.5546620971536,4402.264718069006
12729,1939.8997,13.289,141.6386,164.75,80.688,0.5088,,,2.0586,,,142.37,,,2151.9557521749016,4430.016111427253
12730,1940.052,13.445,142.179,165.75,79.688,0.5239,,,2.041,,,142.25,,,2143.7765070791047,4375.4478509484525
12731,1940.2043,12.953,142.129,165.37,78.375,0.5205,,,2.0293,,,142.62,,,2144.530672839463,4351.896094393122
12732,1940.3568,12.688,142.5515,166.0,79.438,0.5029,,,2.0137,,,141.62,,,2138.1746246093517,4305.642241575852
12733,1940.5092,13.305,142.7396,166.12,83.125,0.5215,,,2.0215,,,142.62,,,2135.356971716328,4316.6241183245575
12734,1940.6616,13.555,142.6301,166.0,85.0,0.5259,,,2.0313,,,142.37,,,2136.996328264511,4340.8806416037005
12735,1940.814,12.742,142.2013,165.5,82.0,0.5635,,,2.041,,,141.62,,,2143.4403201658492,4374.7616934584985
12736,1940.9664,12.742,141.7151,165.0,79.688,0.5322,,,2.041,,,141.87,,,2150.7940932194238,4389.7707442608435
12737,1941.1188,12.914,141.4749,164.75,85.5,0.5024,,,2.041,,,141.37,,,2154.4457709459416,4397.223818500666
12738,1941.2712,13.141,141.7313,165.12,86.625,0.5176,,,2.043,,,143.12,,,2150.5482557487303,4393.570086494657
12739,1941.4236,13.555,141.969,165.37,93.813,0.5102,,,2.0391,,,144.12,,,2146.947573061725,4377.8407962301635
12740,1941.576,12.859,141.9196,165.12,87.375,0.5317,,,2.0352,,,142.37,,,2147.6948920374634,4370.988644274646
12741,1941.7284,12.82,142.418,166.0,84.875,0.4815,,,2.0332,,,142.0,,,2140.1789099692455,4351.41175974947
12742,1941.8809,12.375,141.8736,165.0,79.063,0.4888,,,2.0215,,,142.25,,,2148.3912440369454,4342.972899820686
12743,1942.0332,12.305,142.0513,165.5,77.125,0.5117,,,2.0215,,,142.75,,,2145.7037000013374,4337.540029552703
12744,1942.1855,12.359,141.8297,165.0,77.625,0.5425,,,2.0137,,,141.75,,,2149.056227292309,4327.554524898523
12745,1942.338,12.422,142.3802,165.75,77.938,0.5718,,,2.0059,,,141.75,,,2140.7470982622585,4294.124604404265
12746,1942.4904,12.375,143.0255,166.37,72.938,0.6216,,,1.9639,,,141.25,,,2131.088512188386,4185.244729086771
12747,1942.6428,12.313,143.6454,167.0,67.5,0.5894,,,1.8965,,,140.5,,,2121.8918252864346,4024.167846655723
12748,1942.7952,12.258,144.5224,168.0,59.625,0.5835,,,1.8301,,,139.0,,,2109.0156266433437,3859.7094983199836
12749,1942.9476,12.617,144.6315,168.0,61.25,0.5,,,1.7373,,,141.5,,,2107.424731127037,3661.2289853870016
12750,1943.1,12.172,144.1834,167.37,65.313,0.5283,,,1.7471,,,141.5,,,2113.974285528015,3693.3244742459956
12751,1943.2524,12.258,144.1792,167.5,66.125,0.5513,,,1.8184,,,141.5,,,2114.0358664772725,3844.1628196022725
12752,1943.4048,12.359,144.0761,167.37,66.625,0.5464,,,1.9502,,,142.0,,,2115.548657966172,4125.7429927656285
12753,1943.5573,12.469,143.8241,167.12,65.188,0.522,,,2.0176,,,140.87,,,2119.255396001088,4275.809686971795
12754,1943.7096,12.594,143.479,166.75,70.813,0.4844,,,2.0273,,,141.62,,,2124.3526927285525,4306.700213968594
12755,1943.8621,12.609,143.2407,166.5,70.063,0.519,,,2.0293,,,141.37,,,2127.886836632326,4318.120757577979
12756,1944.0144,12.617,143.0624,166.37,67.5,0.543,,,2.0195,,,141.37,,,2130.538841792113,4302.623190999172
12757,1944.1667,12.5,142.4863,165.75,63.25,0.5283,,,2.0156,,,141.37,,,2139.1530273436815,4311.676841913924
12758,1944.3192,12.188,141.9053,165.0,63.625,0.5,,,2.0234,,,141.75,,,2147.9113183228533,4346.083761494461
12759,1944.4716,11.586,142.1269,165.37,67.688,0.5645,,,2.0273,,,142.62,,,2144.5623594126096,4347.671271237183
12760,1944.624,11.281,142.6417,166.12,68.313,0.5562,,,2.0391,,,142.75,,,2136.8225420757044,4357.194845546569
12761,1944.7764,11.477,142.3613,165.5,68.563,0.5557,,,2.0332,,,141.87,,,2141.031305558463,4353.144850461466
12762,1944.9288,11.867,142.2263,165.75,65.25,0.4722,,,2.0332,,,141.5,,,2143.0635543496523,4357.276818703713
12763,1945.0812,12.703,140.976,164.0,63.781,0.4688,,,2.0273,,,141.5,,,2162.0701395982296,4383.164794007491
12764,1945.2336,14.391,140.1426,163.37,61.5,0.4717,,,2.0449,,,141.12,,,2174.9275380933423,4447.509322647076
12765,1945.386,12.313,139.5647,162.75,56.875,0.4751,,,2.0664,,,140.87,,,2183.9333298463007,4512.879832794395
12766,1945.5385,12.57,139.1008,162.5,57.188,0.4883,,,2.0703,,,141.25,,,2191.216729163312,4536.475994386805
12767,1945.6908,12.047,138.0941,161.0,59.188,0.4604,,,2.0664,,,140.62,,,2207.190604088082,4560.9386642876125
12768,1945.8431,12.047,138.3535,161.75,63.531,0.4702,,,2.0527,,,138.75,,,2203.052326106676,4522.205509799174
12769,1945.9956,12.313,138.3391,161.5,62.625,0.4644,,,2.0449,,,141.37,,,2203.2816463313698,4505.490638583018
12770,1946.1479,11.938,138.519,161.75,61.281,0.5054,,,2.0762,,,141.0,,,2200.4201589673617,4568.512334048037
12771,1946.3004,11.828,138.9658,162.12,60.969,0.4849,,,2.2207,,,141.0,,,2193.3454130440728,4870.762158746972
12772,1946.4528,11.828,139.8543,163.0,61.0,0.5054,,,2.3652,,,141.12,,,2179.4110013063596,5154.7429002898025
12773,1946.6052,11.945,141.4317,164.75,62.313,0.5293,,,2.3477,,,141.37,,,2155.1038416422907,5059.537289023606
12774,1946.7576,11.891,142.7652,166.0,58.844,0.5757,,,2.1543,,,140.75,,,2134.974069311009,4599.374637516707
12775,1946.91,12.234,143.7643,167.12,63.938,0.5938,,,2.0527,,,141.37,,,2120.1369185534936,4352.005052714757
12776,1947.0624,12.242,143.8085,167.37,57.375,0.5547,,,2.0059,,,140.87,,,2119.485287726386,4251.4755386503575
12777,1947.2148,11.453,141.8855,165.12,59.844,0.5122,,,2.0098,,,141.0,,,2148.211057507638,4317.47458337885
12778,1947.3672,11.406,139.6583,162.5,54.406,0.4771,,,2.0176,,,141.62,,,2182.4696419761663,4403.350749651113
12779,1947.5197,11.477,139.1535,162.37,56.875,0.4966,,,2.0684,,,142.25,,,2190.386874925891,4530.596212096712
12780,1947.672,11.523,139.2697,162.12,52.969,0.5474,,,2.1016,,,143.12,,,2188.5593205126456,4599.476267989376
12781,1947.8243,11.758,141.1942,164.5,50.781,0.5781,,,2.1035,,,142.62,,,2158.7288996290217,4540.886240369647
12782,1947.9768,12.703,143.048,166.5,51.969,0.5693,,,2.0664,,,141.75,,,2130.7533135730664,4402.9886471673835
12783,1948.1292,12.742,143.5778,166.75,59.938,0.5386,,,2.0293,,,141.5,,,2122.890864743714,4307.982431824418
12784,1948.2816,12.641,143.7747,167.12,62.563,0.4839,,,2.0215,,,141.37,,,2119.983557607841,4285.5467617042505
12785,1948.434,12.313,143.2263,166.37,60.438,0.4326,,,2.0117,,,141.5,,,2128.1007747878707,4281.1003286407595
12786,1948.5864,12.289,141.2076,165.75,53.344,0.5015,,,2.0098,,,141.12,,,2158.5240454479786,4338.201626541347
12787,1948.7388,12.375,134.7757,156.5,56.656,0.5664,,,1.998,,,141.62,,,2261.5352767598315,4518.547482966143
12788,1948.8912,12.328,133.9432,157.37,57.938,0.5996,,,1.9951,,,140.12,,,2275.591444731797,4540.032491384408
12789,1949.0436,12.406,133.4443,156.5,57.156,0.5347,,,2.002,,,139.87,,,2284.0990585585146,4572.766315234146
12790,1949.196,12.328,132.7947,156.37,53.25,0.5405,,,2.0391,,,141.5,,,2295.2723263804955,4680.2898007224685
12791,1949.3484,12.07,131.2028,153.5,51.938,0.5415,,,2.0762,,,142.25,,,2323.121152902225,4823.264137655599
12792,1949.5009,12.242,132.8042,156.0,55.594,0.5566,,,2.0898,,,141.25,,,2295.108136640257,4796.316983950808
12793,1949.6532,12.859,134.2084,157.75,54.469,0.5332,,,2.0566,,,141.37,,,2271.094804796123,4670.733575543706
12794,1949.8055,13.531,133.828,157.0,60.75,0.5498,,,2.0332,,,141.37,,,2277.550288429925,4630.715246435723
12795,1949.958,12.445,133.6031,156.12,61.344,0.5488,,,2.0195,,,141.0,,,2281.384189438718,4607.25537057149
12796,1950.1104,12.359,136.0055,159.0,60.625,0.4717,,,2.0254,,,141.87,,,2241.085838440357,4539.095257177099
12797,1950.2628,12.477,138.8948,161.75,54.938,0.4658,,,2.0273,,,141.62,,,2194.4666035013547,4448.842145278296
12798,1950.4152,12.5,142.4354,166.0,57.844,0.4609,,,2.0273,,,142.0,,,2139.9174643382194,4338.254675452872
12799,1950.5676,12.563,143.9496,167.5,58.219,0.4775,,,2.0117,,,142.12,,,2117.4077593824504,4259.589189549675
12800,1950.72,12.453,142.9834,166.37,57.594,0.459,,,2.0234,,,143.0,,,2131.7159894085607,4313.314132969282
12801,1950.8724,12.359,141.4207,164.12,52.969,0.436,,,2.041,,,143.25,,,2155.2714701596014,4398.909070595746
12802,1951.0248,12.117,141.229,164.5,58.188,0.4526,,,2.0488,,,142.12,,,2158.1969708770857,4421.713953932973
12803,1951.1772,12.102,141.0147,164.0,59.531,0.4868,,,2.0391,,,141.75,,,2161.4767822078124,4407.4673065999505
12804,1951.3296,11.891,141.3064,164.37,58.719,0.5161,,,2.0293,,,141.62,,,2157.014827353892,4377.230189149253
12805,1951.4821,11.852,141.5271,165.0,50.906,0.5303,,,2.0508,,,141.87,,,2153.651138191908,4416.707754203965
12806,1951.6344,11.844,140.5843,163.5,53.438,0.6094,,,2.041,,,141.87,,,2168.094161296816,4425.080183206801
12807,1951.7867,11.938,140.4868,163.37,57.938,0.5903,,,2.0332,,,141.25,,,2169.5988519917887,4411.228385869705
12808,1951.9392,12.305,141.0613,164.37,69.313,0.5742,,,2.0195,,,141.37,,,2160.762732230598,4363.660337739692
12809,1952.0916,12.469,140.7458,164.0,64.25,0.4844,,,2.0215,,,138.87,,,2165.6063626765417,4377.773262150629
12810,1952.244,12.492,139.7025,162.75,58.875,0.4888,,,2.0234,,,142.12,,,2181.779137810705,4414.61190744618
12811,1952.3964,12.539,138.6467,162.0,52.031,0.5181,,,2.0391,,,141.87,,,2198.39347059829,4482.744125896973
12812,1952.5488,12.57,137.3976,160.12,54.063,0.584,,,2.0684,,,142.5,,,2218.379360338172,4588.4958689234745
12813,1952.7012,13.008,137.5293,160.75,55.25,0.5869,,,2.082,,,142.0,,,2216.255008932642,4614.2429285977605
12814,1952.8536,13.953,137.5079,160.5,54.469,0.5727,,,2.0703,,,142.5,,,2216.599918986473,4589.026812277695
12815,1953.006,13.211,137.521,160.75,57.031,0.4951,,,2.0508,,,141.75,,,2216.388769715171,4545.3700889318725
12816,1953.1584,13.578,137.5515,160.12,61.75,0.5249,,,2.0391,,,141.12,,,2215.8973184589045,4518.436222069552
12817,1953.3108,13.398,139.0963,162.0,63.594,0.5205,,,2.0273,,,141.75,,,2191.2876187217057,4442.397389434514
12818,1953.4633,14.695,140.6654,164.12,67.563,0.5107,,,2.0195,,,141.37,,,2166.844156416574,4375.941773883271
12819,1953.6156,15.344,140.9479,163.75,71.688,0.5137,,,2.0234,,,142.25,,,2162.5011795138485,4375.604886628321
12820,1953.7679,15.133,141.6164,164.75,72.938,0.5098,,,2.0332,,,142.25,,,2152.2930959973564,4376.042322781825
12821,1953.9204,12.797,141.9285,165.0,68.938,0.5029,,,2.0293,,,143.37,,,2147.5602151787693,4358.043944662277
12822,1954.0728,12.859,142.2327,165.0,61.844,0.4766,,,2.0176,,,143.5,,,2142.967123593942,4323.650468563136
12823,1954.2252,12.766,143.2873,166.5,60.063,0.4917,,,2.0039,,,142.37,,,2127.1948037264992,4262.685667187531
12824,1954.3776,13.031,143.679,166.75,62.094,0.5102,,,2.002,,,142.25,,,2121.3956110496315,4247.034013321362
12825,1954.53,13.883,143.9024,166.75,61.219,0.4873,,,1.9902,,,142.37,,,2118.1022693158698,4215.447136392444
12826,1954.6824,13.172,144.1121,167.5,63.344,0.4707,,,1.9912,,,142.62,,,2115.0201822053805,4211.428186807354
12827,1954.8348,13.148,143.4507,166.37,60.969,0.5166,,,1.9814,,,142.25,,,2124.7717857075636,4210.022816200966
12828,1954.9872,13.586,143.1099,166.12,62.219,0.5054,,,2.002,,,141.62,,,2129.831688793018,4263.923040963622
12829,1955.1396,13.93,142.6347,166.0,59.281,0.5088,,,2.0176,,,140.5,,,2136.9274096695963,4311.464741749377
12830,1955.292,13.914,141.4954,164.5,59.219,0.5146,,,2.0508,,,142.0,,,2154.1336326127916,4417.697253762313
12831,1955.4445,14.32,140.6288,163.5,60.813,0.5366,,,2.0605,,,143.0,,,2167.408098483383,4465.944386925012
12832,1955.5968,13.539,140.6331,163.5,65.0,0.5493,,,2.0527,,,142.62,,,2167.3418277773867,4448.902569878642
12833,1955.7491,13.102,141.2457,164.12,66.125,0.5044,,,2.0371,,,142.75,,,2157.941799290173,4395.943239334012
12834,1955.9016,13.461,142.0437,165.0,64.938,0.5269,,,2.0098,,,142.37,,,2145.8185051501755,4312.666031650822
12835,1956.054,13.422,142.3708,165.75,62.75,0.5269,,,2.0215,,,142.75,,,2140.888440607203,4327.8059826874605
12836,1956.2064,13.211,141.8099,164.5,60.406,0.5381,,,2.0313,,,142.25,,,2149.356286126709,4365.987424009184
12837,1956.3588,13.961,141.9642,165.12,59.688,0.5527,,,2.0313,,,142.25,,,2147.0201642385896,4361.242059617847
12838,1956.5112,13.859,141.6563,164.75,56.656,0.583,,,2.0137,,,142.75,,,2151.6868646152698,4332.851839275769
12839,1956.6636,15.281,140.8263,164.0,61.75,0.6016,,,1.9824,,,142.5,,,2164.368445382716,4290.644006126696
12840,1956.816,15.18,140.0018,162.75,63.344,0.5708,,,1.9912,,,143.37,,,2177.114865666013,4335.071120514165
12841,1956.9684,15.539,140.2292,163.0,65.625,0.5449,,,2.0039,,,143.37,,,2173.5843889860316,4355.645757089108
12842,1957.1208,13.555,140.7864,164.0,56.375,0.5132,,,2.0215,,,144.0,,,2164.9818448372857,4376.510799338574
12843,1957.2732,13.633,140.73,163.5,54.219,0.5024,,,2.0195,,,143.62,,,2165.8494990407166,4373.9330633127265
12844,1957.4257,14.484,141.1098,164.0,55.063,0.4702,,,1.9932,,,143.12,,,2160.020069477811,4305.352002483173
12845,1957.578,14.648,141.0077,164.5,58.313,0.4746,,,2.0078,,,143.62,,,2161.5840837060673,4340.028523265042
12846,1957.7303,14.281,139.3898,162.37,59.188,0.4658,,,2.0645,,,142.5,,,2186.6736303517187,4514.387709861123
12847,1957.8828,14.516,138.583,161.12,56.656,0.4829,,,2.1543,,,141.37,,,2199.4039672975764,4738.175966749169
12848,1958.0352,14.094,138.4324,162.0,56.813,0.5254,,,2.1406,,,142.75,,,2201.7966892143745,4713.1659929322905
12849,1958.1876,13.813,136.0491,160.0,57.219,0.5181,,,2.084,,,143.0,,,2240.3676319799247,4668.926145046164
12850,1958.34,14.023,132.7545,155.12,57.688,0.564,,,2.0254,,,142.5,,,2295.9673683377964,4650.2523078313725
12851,1958.4924,12.609,132.2851,155.0,58.094,0.5396,,,2.0254,,,142.5,,,2304.114371157447,4666.7532473422925
12852,1958.6448,12.797,133.3016,155.75,58.875,0.5386,,,2.0156,,,143.0,,,2286.5441975190092,4608.758484519315
12853,1958.7972,13.836,134.8217,158.0,58.063,0.5405,,,2.0098,,,143.25,,,2260.7636604493196,4543.682804771042
12854,1958.9496,14.578,133.3602,158.12,60.438,0.5366,,,2.0371,,,143.12,,,2285.539463798045,4655.872441702997
12855,1959.1021,14.344,129.0746,151.5,57.938,0.5518,,,2.125,,,143.0,,,2361.425098353975,5018.028334002197
12856,1959.2544,14.469,127.5009,149.75,58.688,0.5459,,,2.248,,,143.75,,,2390.571360672748,5374.004418792339
12857,1959.4069,14.867,129.5553,151.37,59.219,0.5249,,,2.3008,,,142.37,,,2352.6633028521414,5413.007727202207
12858,1959.5592,13.93,134.3544,156.12,59.813,0.5102,,,2.1797,,,142.25,,,2268.6268555402726,4944.9259570211325
12859,1959.7115,14.305,139.7028,162.37,62.563,0.4907,,,2.0762,,,143.0,,,2181.7744526237125,4529.800118537352
12860,1959.864,14.633,144.0167,167.37,59.188,0.4658,,,1.9971,,,143.0,,,2116.4212205945564,4226.704819649389
12861,1960.0164,14.906,145.132,168.37,59.625,0.4834,,,1.9736,,,143.5,,,2100.1570983656256,4144.870049334399
12862,1960.1688,14.859,144.9994,167.5,59.094,0.4209,,,1.9414,,,143.12,,,2102.077663769643,4080.973576442385
12863,1960.3212,15.086,144.4431,168.5,58.656,0.4683,,,1.9434,,,144.75,,,2110.1734869993793,4100.911154634594
12864,1960.4736,15.156,141.9745,164.5,58.969,0.4971,,,1.9766,,,144.75,,,2146.86440170594,4243.492176411961
12865,1960.626,14.172,140.7263,163.75,56.75,0.5449,,,2.002,,,143.87,,,2165.90644392697,4336.144700741794
12866,1960.7784,13.469,139.4507,162.75,54.188,0.5635,,,1.9893,,,143.0,,,2185.7186805085953,4348.050171135749
12867,1960.9308,14.07,137.6835,160.75,51.313,0.5269,,,2.0156,,,142.87,,,2213.7728921766225,4462.080641471201
12868,1961.0833,14.25,135.9016,159.37,50.625,0.5156,,,2.0898,,,143.12,,,2242.7992017754023,4687.001771870236
12869,1961.2356,14.227,135.3048,156.5,53.563,0.479,,,2.1953,,,142.75,,,2252.691700516168,4945.334090143144
12870,1961.3879,14.281,138.9347,161.5,53.531,0.4839,,,2.1328,,,143.12,,,2193.8363850067694,4679.014241942438
12871,1961.5404,14.555,141.6401,164.75,60.938,0.5122,,,2.0234,,,143.25,,,2151.9329624873185,4354.2211562968405
12872,1961.6927,13.797,142.2309,165.12,66.75,0.52,,,1.9248,,,142.25,,,2142.994243866839,4124.8353205948915
12873,1961.8452,14.234,140.5581,165.12,69.688,0.5415,,,1.9102,,,141.0,,,2168.498293588203,4142.265440412185
12874,1961.9976,14.922,133.8801,159.12,64.625,0.4937,,,1.9346,,,142.75,,,2276.6639702241037,4404.434116795551
12875,1962.15,15.047,125.6514,148.12,60.0,0.5034,,,2.0352,,,142.87,,,2425.7588852969407,4936.904483356334
